도로명주소,위도,경도,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,동구분
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,월세,70.5618,202210,"3,000",115,4,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,84.2538,202210,"25,000",0,25,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,월세,70.3826,202210,"3,000",130,2,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.2331,202210,"25,800",0,12,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.5618,202210,"27,000",0,35,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.5618,202210,"24,000",0,12,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.2331,202210,"20,000",0,27,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,84.4163,202210,"28,000",0,25,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.5618,202210,"25,000",0,5,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.5618,202210,"32,000",0,37,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,84.4163,202210,"30,000",0,18,2018,송도동
인천광역시 연수구 송도동 랜드마크로 113,37.40923975,126.6176511,e편한세상 송도,전세,70.5618,202210,"21,000",0,33,2018,송도동
