일련번호,상호명,도로명주소,전화번호,위도,경도,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도
897,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.7583,202210,"33,600",0,16,2020
898,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.8994,202210,"3,000",170,32,2020
899,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9766,202210,"36,000",0,22,2020
900,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202210,"1,050",126,1,2020
901,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.4546,202210,"5,250",105,5,2020
902,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202210,"1,050",126,1,2020
903,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"31,500",0,2,2020
904,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.8994,202210,"4,000",145,14,2020
905,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202210,"10,000",150,13,2020
906,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202210,"10,000",150,13,2020
907,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.4546,202210,"20,000",90,29,2020
908,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.9894,202210,"6,000",130,4,2020
909,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202210,"36,750",0,38,2020
910,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.4546,202210,"20,000",90,29,2020
911,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"40,000",0,17,2020
912,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9766,202210,"15,000",100,15,2020
913,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202210,"31,000",0,21,2020
914,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"34,000",0,13,2020
915,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.8994,202210,"3,000",145,16,2020
916,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"53,000",0,33,2020
917,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.916,202210,"5,000",180,22,2020
918,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202210,"35,000",0,22,2020
919,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9766,202210,"3,000",160,9,2020
920,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"39,000",0,13,2020
921,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.9894,202210,"3,000",150,9,2020
922,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"39,000",0,13,2020
923,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.8994,202210,"25,000",0,14,2020
924,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202210,"29,000",0,9,2020
925,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.202,202210,"24,150",0,9,2020
926,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202210,"32,000",0,33,2020
927,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.202,202210,"36,200",0,5,2020
928,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"38,850",0,11,2020
929,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202210,"38,850",0,11,2020
930,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202210,"30,000",0,31,2020
931,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.7583,202211,"33,000",0,24,2020
932,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.916,202211,"5,000",140,2,2020
933,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202211,"38,000",0,10,2020
934,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202211,"15,000",85,18,2020
935,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"25,000",0,7,2020
936,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"29,000",0,12,2020
937,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202211,"29,000",0,9,2020
938,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202211,"26,000",0,6,2020
939,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.9894,202211,"3,000",130,9,2020
940,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.202,202211,"15,000",80,36,2020
941,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"31,000",0,8,2020
942,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"31,000",0,8,2020
943,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202211,"26,000",0,11,2020
944,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,74.8994,202211,"4,000",130,25,2020
945,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"31,000",0,8,2020
946,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202211,"29,000",0,2,2020
947,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.916,202211,"20,000",60,3,2020
948,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"37,000",0,8,2020
949,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.916,202211,"10,000",120,22,2020
950,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.202,202211,"25,000",0,5,2020
951,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202211,"24,000",0,9,2020
952,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202211,"25,000",0,18,2020
953,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202211,"25,000",0,18,2020
954,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202211,"25,000",0,23,2020
955,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202211,"40,000",0,23,2020
956,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.7583,202211,"5,000",160,10,2020
957,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202211,"25,000",0,21,2020
958,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202211,"45,000",0,16,2020
959,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.7583,202211,"35,000",0,5,2020
960,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"30,000",0,18,2020
961,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9766,202211,"5,000",140,31,2020
962,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.202,202211,"24,000",0,22,2020
963,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202211,"24,000",0,14,2020
964,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"31,500",0,16,2020
965,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202211,"31,500",0,16,2020
966,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202211,"26,000",0,7,2020
967,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202211,"10,000",130,11,2020
968,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.202,202211,"2,000",140,6,2020
969,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202211,"25,200",0,11,2020
970,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202211,"25,200",0,11,2020
971,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9766,202211,"3,000",140,12,2020
972,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202211,"33,000",0,25,2020
973,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202211,"33,000",0,25,2020
974,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202212,"43,000",0,22,2020
975,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202212,"25,000",0,27,2020
976,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202212,"30,000",0,35,2020
977,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202212,"21,000",0,3,2020
978,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202212,"27,000",0,32,2020
979,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.7583,202212,"25,500",0,17,2020
980,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202212,"25,000",0,18,2020
981,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202212,"4,000",170,16,2020
982,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.916,202212,"3,000",150,10,2020
983,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202212,"30,000",0,1,2020
984,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202212,"39,000",0,30,2020
985,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202212,"24,000",0,8,2020
986,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.7583,202212,"29,000",0,26,2020
987,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202212,"30,000",0,15,2020
988,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202212,"23,000",0,12,2020
989,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202212,"22,000",0,10,2020
990,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202212,"28,000",0,22,2020
991,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.9738,202212,"20,000",80,18,2020
992,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202212,"25,000",0,11,2020
993,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202212,"25,000",0,30,2020
994,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.7583,202212,"20,500",0,28,2020
995,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.916,202212,"35,000",0,14,2020
996,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.4546,202212,"3,000",130,8,2020
997,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202212,"25,000",0,7,2020
998,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,월세,84.202,202212,"3,000",130,11,2020
999,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.9738,202212,"19,000",0,20,2020
1000,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,74.9894,202212,"25,000",0,21,2020
1001,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202212,"20,000",0,13,2020
1002,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202212,"22,500",0,26,2020
1003,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.2262,202212,"26,000",0,25,2020
1004,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.4546,202212,"25,000",0,12,2020
1005,,인천광역시 연수구 송도동 랜드마크로 160,,37.41279383,126.6108012,전세,84.202,202301,"25,000",0,10,2020
1006,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202209,"40,000",0,19,2022
1007,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202209,"40,000",0,26,2022
1008,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202209,"65,000",0,35,2022
1009,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.83,202209,"5,000",180,18,2022
1010,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,70.92,202209,"40,000",0,2,2022
1011,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202209,"5,000",180,24,2022
1012,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202209,"48,000",0,29,2022
1013,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202209,"42,000",0,12,2022
1014,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202209,"41,000",0,32,2022
1015,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202209,"41,000",0,32,2022
1016,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202209,"60,000",0,23,2022
1017,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202209,"10,000",155,17,2022
1018,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202209,"40,000",0,26,2022
1019,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202209,"45,000",0,15,2022
1020,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202209,"45,000",0,15,2022
1021,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202209,"45,000",45,2,2022
1022,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202209,"5,000",170,5,2022
1023,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202209,"40,000",0,28,2022
1024,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202209,"59,000",0,19,2022
1025,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202209,"25,000",200,12,2022
1026,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202209,"59,000",0,19,2022
1027,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202209,"5,000",180,18,2022
1028,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202209,"40,000",0,11,2022
1029,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202209,"5,000",170,4,2022
1030,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202209,"44,500",0,32,2022
1031,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202209,"44,000",0,37,2022
1032,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202209,"41,000",0,21,2022
1033,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202209,"5,000",170,6,2022
1034,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202209,"52,000",0,33,2022
1035,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202210,"5,000",170,3,2022
1036,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202210,"38,000",0,13,2022
1037,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202210,"55,000",0,22,2022
1038,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202210,"55,000",0,22,2022
1039,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"40,000",0,32,2022
1040,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202210,"20,000",110,34,2022
1041,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202210,"35,000",0,28,2022
1042,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202210,"5,000",170,13,2022
1043,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202210,"10,000",140,28,2022
1044,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202210,"5,000",170,13,2022
1045,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202210,"38,000",0,25,2022
1046,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202210,"41,000",0,34,2022
1047,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202210,"45,000",0,10,2022
1048,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"35,000",0,33,2022
1049,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202210,"46,000",0,16,2022
1050,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202210,"30,000",65,29,2022
1051,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.83,202210,"5,000",170,13,2022
1052,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,70.92,202210,"33,000",0,27,2022
1053,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,70.92,202210,"5,000",145,11,2022
1054,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202210,"5,000",180,15,2022
1055,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202210,"60,000",0,27,2022
1056,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,70.92,202210,"4,000",150,31,2022
1057,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"37,500",0,21,2022
1058,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"37,500",0,21,2022
1059,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"37,500",0,21,2022
1060,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"36,500",0,15,2022
1061,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.53,202210,"5,000",180,20,2022
1062,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202210,"50,000",0,26,2022
1063,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202210,"5,000",280,37,2022
1064,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202210,"30,000",0,9,2022
1065,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202210,"33,000",0,14,2022
1066,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202210,"45,000",0,20,2022
1067,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"38,000",0,10,2022
1068,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202210,"35,000",0,11,2022
1069,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"34,500",0,34,2022
1070,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202210,"38,500",0,26,2022
1071,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202210,"37,000",0,25,2022
1072,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202210,"20,000",160,35,2022
1073,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202210,"38,000",0,16,2022
1074,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202210,"40,000",0,12,2022
1075,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202210,"45,000",0,23,2022
1076,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202210,"35,000",0,8,2022
1077,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,114.26,202210,"30,000",130,23,2022
1078,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202211,"35,000",0,23,2022
1079,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,70.92,202211,"4,000",150,7,2022
1080,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202211,"47,000",0,28,2022
1081,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202211,"40,000",0,27,2022
1082,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202211,"35,000",0,6,2022
1083,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202211,"55,000",0,33,2022
1084,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.44,202211,"10,000",240,31,2022
1085,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202211,"20,000",160,15,2022
1086,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202211,"37,000",0,8,2022
1087,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,70.92,202211,"5,000",130,12,2022
1088,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202211,"45,000",0,10,2022
1089,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,70.92,202211,"34,000",0,14,2022
1090,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202211,"20,000",160,27,2022
1091,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202211,"37,000",0,18,2022
1092,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.44,202211,"35,000",75,9,2022
1093,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.44,202211,"40,000",0,10,2022
1094,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202211,"37,000",0,19,2022
1095,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,84.97,202211,"3,000",170,5,2022
1096,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,70.92,202211,"30,000",0,9,2022
1097,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202211,"40,000",0,30,2022
1098,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,70.92,202211,"3,000",120,19,2022
1099,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.45,202211,"6,000",205,14,2022
1100,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,107.45,202211,"60,000",0,23,2022
1101,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202212,"49,000",0,4,2022
1102,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,114.26,202212,"10,000",260,24,2022
1103,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.53,202212,"55,000",0,26,2022
1104,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,월세,107.44,202212,"5,000",250,27,2022
1105,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.83,202212,"37,000",0,12,2022
1106,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,114.26,202212,"50,000",0,6,2022
1107,,인천광역시 연수구 송도동 인천타워대로231번길 97,,37.38599717,126.6286773,전세,84.97,202212,"38,000",0,22,2022
1108,,인천광역시 연수구 송도동 인천타워대로231번길 117,,37.38434888,126.6267626,월세,107.6,202209,"20,000",240,4,
1109,,인천광역시 연수구 송도동 인천타워대로231번길 117,,37.38434888,126.6267626,전세,144.92,202210,"85,000",0,3,
1110,,인천광역시 연수구 송도동 인천타워대로231번길 117,,37.38434888,126.6267626,전세,107.6,202212,"50,000",0,15,
1111,,인천광역시 연수구 송도동 컨벤시아대로42번길 95,,37.40204721,126.6430523,전세,84.9871,202209,"40,000",0,16,2009
1112,,인천광역시 연수구 송도동 컨벤시아대로42번길 95,,37.40204721,126.6430523,월세,84.9871,202209,"5,000",180,7,2009
1113,,인천광역시 연수구 송도동 컨벤시아대로42번길 95,,37.40204721,126.6430523,전세,115.0662,202210,"48,000",0,8,2009
1114,,인천광역시 연수구 송도동 컨벤시아대로42번길 95,,37.40204721,126.6430523,월세,128.4673,202210,"5,000",230,12,2009
1115,,인천광역시 연수구 송도동 컨벤시아대로42번길 95,,37.40204721,126.6430523,전세,99.3121,202210,"44,000",0,6,2009
