일련번호,상호명,도로명주소,전화번호,위도,경도,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도
273,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202209,"18,000",0,42,2016
274,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.32,202209,"14,000",0,9,2016
275,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202209,"16,538",0,8,2016
276,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202209,500,68,13,2016
277,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202209,"16,800",0,40,2016
278,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.34,202209,"1,000",72,9,2016
279,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"17,500",0,21,2016
280,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"16,800",0,42,2016
281,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"18,500",0,46,2016
282,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202209,"1,000",75,22,2016
283,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"16,800",0,32,2016
284,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.32,202209,500,58,14,2016
285,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202209,"18,000",0,39,2016
286,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.34,202209,"1,000",70,14,2016
287,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,28.09,202209,"15,500",0,14,2016
288,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202209,"1,000",75,12,2016
289,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"19,000",0,43,2016
290,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.34,202209,500,73,12,2016
291,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"16,800",0,33,2016
292,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"17,500",0,12,2016
293,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202209,"17,325",0,9,2016
294,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.32,202209,"15,000",0,9,2016
295,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202209,"1,000",75,23,2016
296,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"18,000",0,30,2016
297,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202209,"19,000",0,11,2016
298,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202209,500,68,26,2016
299,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"16,200",0,22,2016
300,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"17,000",0,37,2016
301,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"17,000",0,13,2016
302,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202209,"17,300",0,9,2016
303,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.55,202209,"1,000",75,14,2016
304,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"16,800",0,23,2016
305,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202209,"17,300",0,22,2016
306,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202209,"17,000",0,39,2016
307,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202209,"17,000",0,8,2016
308,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"17,000",0,43,2016
309,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"17,640",0,20,2016
310,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"14,191",0,21,2016
311,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202210,500,70,10,2016
312,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"16,800",0,9,2016
313,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"16,800",0,35,2016
314,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.32,202210,500,50,12,2016
315,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,28.09,202210,"14,500",0,6,2016
316,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202210,"18,000",0,40,2016
317,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.32,202210,"14,000",0,10,2016
318,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.6,202210,"1,000",65,9,2016
319,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.42,202210,"1,000",75,46,2016
320,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.55,202210,500,70,14,2016
321,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202210,"2,000",70,8,2016
322,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"16,800",0,44,2016
323,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202210,"16,800",0,8,2016
324,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"15,000",0,7,2016
325,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.34,202210,"16,800",0,5,2016
326,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,29.83,202210,500,59,6,2016
327,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.6,202210,"1,000",63,27,2016
328,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"16,500",0,44,2016
329,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"17,500",0,33,2016
330,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202210,"15,435",0,24,2016
331,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202210,"16,800",0,6,2016
332,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202210,"17,000",0,36,2016
333,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.42,202210,"1,000",75,46,2016
334,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.34,202210,"16,000",0,7,2016
335,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,27.16,202210,"15,000",0,15,2016
336,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"16,000",0,30,2016
337,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"17,063",0,20,2016
338,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202210,"17,300",0,11,2016
339,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202210,"16,800",0,9,2016
340,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202210,"16,800",0,13,2016
341,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202210,"16,000",0,10,2016
342,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202211,"16,000",0,13,2016
343,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"17,850",0,34,2016
344,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"1,000",77,8,2016
345,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"17,000",0,42,2016
346,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202211,"16,000",0,14,2016
347,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202211,"16,400",0,14,2016
348,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"17,850",0,24,2016
349,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"2,000",70,18,2016
350,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,800",0,44,2016
351,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"17,000",0,46,2016
352,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"1,000",58,16,2016
353,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"17,000",0,38,2016
354,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"1,000",66,36,2016
355,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,750",0,15,2016
356,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,27.16,202211,"15,500",0,10,2016
357,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.42,202211,500,75,31,2016
358,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"7,000",24,30,2016
359,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202211,"14,700",0,17,2016
360,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,000",0,8,2016
361,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,500,80,27,2016
362,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,800",0,37,2016
363,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.32,202211,"15,000",0,9,2016
364,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"3,000",55,38,2016
365,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,500",0,7,2016
366,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.55,202211,"1,000",75,7,2016
367,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.42,202211,"5,000",55,45,2016
368,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,000",0,8,2016
369,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"1,000",70,22,2016
370,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"1,000",75,16,2016
371,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.34,202211,"1,000",72,11,2016
372,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.55,202211,"4,000",55,13,2016
373,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"1,000",68,38,2016
374,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202211,"16,150",0,38,2016
375,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202211,"2,000",65,20,2016
376,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.32,202211,500,53,7,2016
377,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,800",0,9,2016
378,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,695",0,5,2016
379,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202211,"14,500",0,18,2016
380,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"16,675",0,8,2016
381,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202211,"16,500",0,8,2016
382,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202211,"17,500",0,14,2016
383,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202211,"16,800",0,4,2016
384,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202212,"14,800",0,26,2016
385,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202212,"16,500",0,14,2016
386,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"2,000",80,31,2016
387,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"17,000",0,9,2016
388,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,500",0,31,2016
389,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"17,000",0,14,2016
390,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.32,202212,"2,000",45,9,2016
391,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202212,"15,500",0,13,2016
392,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"3,150",54,26,2016
393,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,29.83,202212,"15,000",0,10,2016
394,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202212,"17,300",0,44,2016
395,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"1,000",75,32,2016
396,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"15,500",0,5,2016
397,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,500",0,19,2016
398,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,27.16,202212,500,57,7,2016
399,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202212,"15,000",0,25,2016
400,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,000",0,8,2016
401,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,500",0,18,2016
402,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.6,202212,500,58,8,2016
403,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,000",0,30,2016
404,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"17,850",0,27,2016
405,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"6,000",40,30,2016
406,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,000",0,8,2016
407,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,33.34,202212,"1,000",70,5,2016
408,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.34,202212,"16,500",0,7,2016
409,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202212,"17,000",0,30,2016
410,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"5,000",55,43,2016
411,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202212,"15,000",0,25,2016
412,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202212,"16,500",0,9,2016
413,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"15,500",0,5,2016
414,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202212,"16,100",0,14,2016
415,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"16,500",0,27,2016
416,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202212,"16,800",0,14,2016
417,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,26.6,202212,500,60,25,2016
418,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.55,202212,"17,000",0,13,2016
419,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"9,000",42,23,2016
420,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,500,66,6,2016
421,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,34.68,202212,"17,000",0,15,2016
422,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.55,202212,500,55,13,2016
423,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,"3,000",58,13,2016
424,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.55,202212,500,58,13,2016
425,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,월세,34.68,202212,500,78,29,2016
426,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,33.42,202212,"17,600",0,33,2016
427,,인천광역시 연수구 송도동 송도과학로27번길 55,,37.38803691,126.6642625,전세,26.6,202212,"14,500",0,17,2016
428,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202209,"15,750",0,15,2020
429,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202209,"15,750",0,19,2020
430,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202209,"16,000",0,16,2020
431,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202209,"14,700",0,5,2020
432,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202210,"15,750",0,20,2020
433,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,월세,28.94,202210,"1,000",46,12,2020
434,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202210,"16,000",0,8,2020
435,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202210,"14,700",0,11,2020
436,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202210,"15,750",0,11,2020
437,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202210,"17,000",0,18,2020
438,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202211,"16,000",0,18,2020
439,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202211,"14,700",0,11,2020
440,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202211,"15,000",0,15,2020
441,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202211,"15,750",0,7,2020
442,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202211,"15,750",0,21,2020
443,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202211,"17,000",0,19,2020
444,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202211,"15,750",0,21,2020
445,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,월세,28.94,202211,"10,500",21,18,2020
446,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202211,"15,750",0,6,2020
447,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202211,"16,000",0,10,2020
448,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202212,"15,800",0,11,2020
449,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202212,"15,200",0,14,2020
450,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,월세,28.94,202212,"1,000",62,7,2020
451,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202212,"14,700",0,18,2020
452,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,월세,28.94,202212,500,58,9,2020
453,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202212,"16,000",0,13,2020
454,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202212,"16,275",0,17,2020
455,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202212,"15,225",0,7,2020
456,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,30.08,202212,"16,000",0,21,2020
457,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202212,"15,700",0,13,2020
458,,인천광역시 연수구 송도동 하모니로188번길 17,,37.38167194,126.6399346,전세,28.94,202212,"16,200",0,12,2020
459,,인천광역시 연수구 송도동 컨벤시아대로42번길 20,,37.40002685,126.6502367,월세,28.09,202209,"3,000",45,2,2012
460,,인천광역시 연수구 송도동 컨벤시아대로42번길 20,,37.40002685,126.6502367,월세,58.42,202209,"1,000",100,2,2012
461,,인천광역시 연수구 송도동 컨벤시아대로42번길 20,,37.40002685,126.6502367,월세,44.73,202209,"3,500",70,5,2012
462,,인천광역시 연수구 송도동 컨벤시아대로42번길 20,,37.40002685,126.6502367,전세,65.74,202209,"20,000",0,4,2012
463,,인천광역시 연수구 송도동 컨벤시아대로42번길 20,,37.40002685,126.6502367,전세,28.09,202210,"10,500",0,5,2012
464,,인천광역시 연수구 송도동 컨벤시아대로42번길 20,,37.40002685,126.6502367,전세,65.74,202212,"17,000",0,2,2012
465,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,전세,84.99,202209,"28,000",0,7,2018
466,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,전세,84.99,202209,"26,200",0,9,2018
467,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,월세,84.99,202209,"2,000",135,24,2018
468,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,전세,84.98,202209,"21,499",0,25,2018
469,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,전세,84.99,202210,"28,000",0,25,2018
470,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,전세,84.98,202211,"21,000",0,9,2018
471,,인천광역시 연수구 송도동 송도국제대로 261,,37.37435195,126.6531653,전세,84.99,202212,"22,000",0,6,2018
472,,인천광역시 연수구 송도동 해돋이로 107,,37.38960595,126.648814,전세,49.36,202209,"14,175",0,5,2009
473,,인천광역시 연수구 송도동 해돋이로 107,,37.38960595,126.648814,전세,48.86,202209,"15,000",0,5,2009
474,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.1,202209,500,50,10,2019
475,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,22.35,202209,"13,650",0,6,2019
476,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,22.1,202209,"11,550",0,11,2019
477,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,48.06,202209,"20,900",0,10,2019
478,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.1,202209,500,42,9,2019
479,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.35,202209,500,65,15,2019
480,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,46.83,202209,"23,000",0,10,2019
481,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,47.51,202209,"22,000",0,14,2019
482,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.35,202209,500,46,12,2019
483,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,22.1,202209,"15,000",0,13,2019
484,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,47.51,202210,"10,000",65,7,2019
485,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.62,202210,500,47,12,2019
486,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.12,202210,500,49,12,2019
487,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,47.94,202210,"20,000",0,14,2019
488,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.1,202210,500,70,10,2019
489,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.1,202210,500,65,14,2019
490,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,47.51,202210,"24,000",0,7,2019
491,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,전세,22.1,202211,"9,371",0,8,2019
492,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.1,202211,500,65,7,2019
493,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.35,202211,300,44,8,2019
494,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,22.1,202211,500,52,9,2019
495,,인천광역시 연수구 송도동 인천타워대로 257,,37.39351506,126.6321878,월세,48.06,202211,"1,000",83,9,2019
